"SEXO","IDADE","ANO","previsto","inferior","superior","observado"
"Ambos",0,2012,0.0129865778062459,0.0110254505001594,0.0152965362381555,0.0144549428853476
"Ambos",1,2012,0.00057522794271709,0.000560632517879092,0.000590203342707096,0.000581207873957652
"Ambos",5,2012,0.000270835574189941,0.000257223729983665,0.000285167734141222,0.000267632450144096
"Ambos",10,2012,0.000339956792431252,0.000316191291774748,0.000365508550445713,0.00034904055449487
"Ambos",15,2012,0.00136285301990848,0.00124765935372158,0.00148868226598343,0.00128256113843233
"Ambos",20,2012,0.00171953574327256,0.00169828367945174,0.00174105375218966,0.0017153958292815
"Ambos",25,2012,0.00173682251845153,0.00169326289141299,0.00178150272819307,0.00172690281163937
"Ambos",30,2012,0.00196583173183383,0.0019152318054238,0.00201776849514551,0.00194399839320022
"Ambos",35,2012,0.00237670453884217,0.00235095636643996,0.00240273471068577,0.00238416053754828
"Ambos",40,2012,0.00317731646996344,0.00312494901585361,0.00323056149047068,0.00319974778591537
"Ambos",45,2012,0.00446081357227903,0.00436098033634141,0.00456293222897738,0.00447358328203509
"Ambos",50,2012,0.00627783221877452,0.00615765950252878,0.00640035022249905,0.00636823478458447
"Ambos",55,2012,0.00928628923596732,0.00914103659583392,0.00943384996547817,0.0092258669913104
"Ambos",60,2012,0.0134526395775572,0.0129500718131461,0.0139747110452271,0.0133307813730321
"Ambos",65,2012,0.0197017413353439,0.0194698518607372,0.0199363926557426,0.0198048558712394
"Ambos",70,2012,0.0291657420999216,0.0248929726309654,0.0341719136902514,0.0285683734253525
"Ambos",75,2012,0.0464334676508635,0.0456263856938744,0.0472548260243469,0.0459038851618225
"Ambos",80,2012,0.0763957152145283,0.0753574591733372,0.0774482760852464,0.0750570760340884
"Ambos",85,2012,0.12384424485401,0.122135501240057,0.125576894741802,0.124194745149171
"Ambos",90,2012,0.196467436915052,0.189708804161231,0.203466855102649,0.190757722259697
"Ambos",0,2013,0.0137590343069677,0.0116812569057653,0.0162063917083169,0.0141300443060711
"Ambos",1,2013,0.000547553738885521,0.000533660499619502,0.000561808672707237,0.000560871299544203
"Ambos",5,2013,0.000268480634241007,0.000254987146258044,0.000282688174758062,0.000258644590943455
"Ambos",10,2013,0.00034097842240011,0.000317141502233138,0.00036660696794265,0.000347786253864526
"Ambos",15,2013,0.00142656339746564,0.0013059846810512,0.00155827488370741,0.00132423496444093
"Ambos",20,2013,0.00171801980229593,0.00169678647427314,0.00173951884095808,0.00172854009923116
"Ambos",25,2013,0.00173669326234282,0.00169313687705629,0.00178137014693744,0.00172102471667905
"Ambos",30,2013,0.00196121674688372,0.00191073560881914,0.00201303158349274,0.00192243853226264
"Ambos",35,2013,0.00233210198984461,0.00230683702185523,0.00235764366511824,0.00234498047567195
"Ambos",40,2013,0.00308302584558667,0.00303221245761779,0.00313469075713214,0.00310767341730047
"Ambos",45,2013,0.00435059682183413,0.00425323024240953,0.00445019235437167,0.00434948427338919
"Ambos",50,2013,0.00588893516474293,0.0057762068677958,0.00600386346408322,0.00617960951897595
"Ambos",55,2013,0.00912972508019084,0.00898692135763893,0.00927479797839959,0.00902997581598703
"Ambos",60,2013,0.0133556094354969,0.012856666552381,0.0138739153470928,0.0130280748562937
"Ambos",65,2013,0.0190937967704205,0.0188690628026977,0.0193212073605477,0.0192846601555375
"Ambos",70,2013,0.0295544454760513,0.0252247311190714,0.0346273362944391,0.0279553735586227
"Ambos",75,2013,0.0455442994177669,0.0447526725123595,0.0463499293563383,0.0451762636320466
"Ambos",80,2013,0.0760569407653639,0.0750232888386505,0.0771048340872779,0.0735537221448411
"Ambos",85,2013,0.124415922834694,0.12269929148159,0.126156570815497,0.123152861202842
"Ambos",90,2013,0.187635432189353,0.181180627272645,0.194320198262174,0.19082505389212
"Ambos",0,2014,0.0105733920926512,0.00897668445648824,0.0124541105223023,0.0136350382860009
"Ambos",1,2014,0.000521477078285139,0.000508245489664986,0.000535053136145007,0.000536978293585871
"Ambos",5,2014,0.000267359779193696,0.00025392262392968,0.00028150800595971,0.000244801845989221
"Ambos",10,2014,0.000311629980342189,0.000289844733901183,0.000335052644707293,0.000334507458815728
"Ambos",15,2014,0.00144183906889098,0.00131996919299768,0.00157496092454945,0.0013205915942781
"Ambos",20,2014,0.00171275625013766,0.00169158797534033,0.00173418942150817,0.00170309151597892
"Ambos",25,2014,0.00173918178457716,0.00169556298698352,0.00178392268705166,0.00169944387158285
"Ambos",30,2014,0.00195660614963494,0.00190624368697768,0.00200829917546324,0.00187251051254242
"Ambos",35,2014,0.0022827396058539,0.0022580094082377,0.00230774065383588,0.00228707866919479
"Ambos",40,2014,0.00298032124012058,0.0029312005946797,0.00303026504239792,0.00302878756773802
"Ambos",45,2014,0.00421622260079688,0.00412186332331292,0.00431274198708332,0.0042483817556346
"Ambos",50,2014,0.00548610208337834,0.005381084974608,0.00559316870320204,0.00607530705479623
"Ambos",55,2014,0.00899715973527794,0.00885642954994305,0.00914012614740747,0.00887896986188744
"Ambos",60,2014,0.0132818696350128,0.012785681545591,0.0137973138445878,0.0128644820792078
