"SEXO","IDADE","ANO","previsto","inferior","superior","observado"
"Ambos",45,2017,0.00408692835839931,0.00407463491314945,0.00410211215010776,0.00396083809869948
"Ambos",50,2017,0.00597888750588125,0.00594440289036701,0.00599857775872073,0.00575135191609925
"Ambos",55,2017,0.00867955801228508,0.00865935709497358,0.008700940193196,0.00838941690311158
"Ambos",60,2017,0.0125284909969303,0.0124591760505808,0.0126105105243038,0.0125794312033981
"Ambos",65,2017,0.0188183913052965,0.0187124287679462,0.0188779161020205,0.0185197840392794
"Ambos",70,2017,0.0272955534490936,0.0271277529466959,0.0276016969088028,0.0265915836765864
"Ambos",75,2017,0.0440290279761383,0.0439213403986056,0.0441368777999288,0.0432529318596678
"Ambos",80,2017,0.072176053632867,0.0712663660619578,0.0725981965531485,0.0710435754189944
"Ambos",85,2017,0.116079452667005,0.115395321578898,0.116985880231134,0.118452282287798
"Ambos",90,2017,0.197693429050162,0.196065099884213,0.199330495764443,0.19793032230377
"Ambos",0,2018,0.00824222527619639,0.0076948516783777,0.00868211674787879,0.0125961118672796
"Ambos",1,2018,0.000500816125093407,0.000496764854377805,0.000503702636107205,0.000512628272294209
"Ambos",5,2018,0.000214292342847169,0.000210827008597058,0.000217393287833604,0.00022241249852167
"Ambos",10,2018,0.000228130808562232,0.000226059248725635,0.000229757363115203,0.000295022901989037
"Ambos",15,2018,0.00119989027787649,0.00119124083569041,0.00120647222820523,0.00119487559111281
"Ambos",20,2018,0.00169687086019155,0.00169036330105701,0.00170723207369913,0.00165201727527514
"Ambos",25,2018,0.00168773732488066,0.00167915345627808,0.00169752643046239,0.00157151250787609
"Ambos",30,2018,0.00165868526623471,0.00165272488867977,0.00166743291017061,0.00169393646145791
"Ambos",35,2018,0.00202057119558586,0.00201635633707208,0.00202489258456623,0.00205825244113301
"Ambos",40,2018,0.00278374303955188,0.00277544629890729,0.00279044811880453,0.00272847662139115
"Ambos",45,2018,0.00407072509112625,0.00405845986372345,0.00408599070539452,0.00383408401072333
"Ambos",50,2018,0.00597845593121959,0.00594355026914893,0.00599843044773845,0.00561687786416938
"Ambos",55,2018,0.0086649567900022,0.00864653855822894,0.00868628787699982,0.00817883990577953
"Ambos",60,2018,0.0125202211659202,0.0124483746392891,0.0126093564393395,0.0123813984622388
"Ambos",65,2018,0.0188067914941922,0.0187029429988315,0.0188676260432901,0.0182768538871936
"Ambos",70,2018,0.0272617564912704,0.0270955498471141,0.0275661466586662,0.0261473913239304
"Ambos",75,2018,0.0439606850226669,0.0438580389753667,0.0440672845857496,0.0426250881213848
"Ambos",80,2018,0.0721169237820057,0.0711455110336505,0.0727413613595295,0.0704233050160332
"Ambos",85,2018,0.11543207937932,0.11476876481153,0.116200187915163,0.117121511420011
"Ambos",90,2018,0.195337494258504,0.190745991150231,0.196672901942,0.198683310698221
"Ambos",0,2019,0.00678163449108338,0.0065457671737463,0.00698984727440792,0.0122142516006901
"Ambos",1,2019,0.000493410291571706,0.000489620143954556,0.000496423066982699,0.000508587059912377
"Ambos",5,2019,0.000210160445118676,0.000206688616321818,0.000213549520223628,0.000222035871097871
"Ambos",10,2019,0.000227666775389058,0.000225605381872391,0.000229271928473994,0.000286485622376721
"Ambos",15,2019,0.00119336061736256,0.00118548031770272,0.00119991207768891,0.00105965218089672
"Ambos",20,2019,0.00172595075980426,0.00172093398560681,0.00173521007352791,0.00152903372806701
"Ambos",25,2019,0.0016873424509495,0.00167933775211841,0.00169735951566211,0.00149028211112217
"Ambos",30,2019,0.00164622256977657,0.00164024092371212,0.00165468344362393,0.00164399084509165
"Ambos",35,2019,0.00197099845758825,0.00196603623069574,0.00197539782064787,0.00200083941999951
"Ambos",40,2019,0.00273958692542004,0.00273054121722918,0.0027475967471738,0.00267096818683157
"Ambos",45,2019,0.00406249129445234,0.00404969374662358,0.00407751072380996,0.00375370134920245
"Ambos",50,2019,0.00597857319696134,0.00594390442425105,0.00599838804995973,0.00553706178159526
"Ambos",55,2019,0.00865787009419958,0.0086380123054865,0.00867907461353458,0.00808833815876149
"Ambos",60,2019,0.0124835745239941,0.0124075808367095,0.0125781929648494,0.0122329184919654
"Ambos",65,2019,0.0188033831087338,0.0187142344529521,0.0188584741616412,0.0182329517186817
"Ambos",70,2019,0.0272501011452921,0.0270853683339526,0.0275664277369278,0.0258402760536951
"Ambos",75,2019,0.0439287507254675,0.0438205164961575,0.0440365224865318,0.0422636281466819
"Ambos",80,2019,0.0720808673976024,0.071154753674722,0.0726205316649768,0.0700901170451768
"Ambos",85,2019,0.114968268573393,0.114319030103705,0.115755095534288,0.117280748146842
"Ambos",90,2019,0.193118791388841,0.186763514874307,0.193851270102936,0.199488869045786
"Homens",0,2016,0.0134496969972983,0.0130657670081889,0.0137807419132541,0.0135205973397519
"Homens",1,2016,0.000546895705856169,0.000540426592394827,0.000551374460879563,0.000547895048028865
"Homens",5,2016,0.000259140908670931,0.000254293819240615,0.000263891252952946,0.000254574544624785
"Homens",10,2016,0.000337974862822524,0.000330486613153019,0.000342584997513642,0.000379603233180083
"Homens",15,2016,0.00215698395946453,0.0021386467299794,0.00217572234335107,0.00214515092977761
"Homens",20,2016,0.00282791648009244,0.00281201508428939,0.00285260723735908,0.00289378198862236
"Homens",25,2016,0.00270176927256805,0.00268954254194349,0.00271804920113143,0.00268515843763769
"Homens",30,2016,0.00266043742578282,0.00265482878785313,0.00267229837198054,0.00271249478754558
"Homens",35,2016,0.00310714806857298,0.0030945767139527,0.00311475880915111,0.00310993240598961
"Homens",40,2016,0.00399269117593275,0.00398542114236955,0.00400112869275027,0.00396177403582487
"Homens",45,2016,0.0055601459745375,0.00554104299257742,0.00557205804090083,0.00545824255628177
"Homens",50,2016,0.00799014522775695,0.00794743108318064,0.00802014211760141,0.00781993137467045
"Homens",55,2016,0.0115370633395304,0.0115135987048299,0.0115638705496641,0.0113042803424906
"Homens",60,2016,0.0165949030002,0.0165167907260399,0.0166848577676063,0.0165607458082245
"Homens",65,2016,0.0240842629567915,0.0239853498855653,0.02415418424212,0.0239560642409194
"Homens",70,2016,0.0350016635275471,0.0348663635357519,0.0352709006677159,0.034507055246693
"Homens",75,2016,0.0541882503218672,0.054019823438659,0.0543577391538476,0.0536727922224078
"Homens",80,2016,0.0845936531465696,0.0839284052674835,0.0851013191121303,0.084518761697297
"Homens",85,2016,0.140925450673991,0.140254130650703,0.141584999468873,0.136130545446371
"Homens",90,2016,0.209979787914325,0.209491342151602,0.210829990871236,0.213843239645728
"Homens",0,2017,0.0125861245253038,0.0121869133507121,0.0129956139866742,0.0138348693738661
"Homens",1,2017,0.000538182072563855,0.000531766935245797,0.000542715468887788,0.000550063955519368
"Homens",5,2017,0.000241781937896848,0.000237118419440652,0.000246559343851789,0.000251601177568536
"Homens",10,2017,0.00032659096860093,0.000319349070865875,0.00033110106380442,0.000364126766652861
"Homens",15,2017,0.0021124410095843,0.00208094259088397,0.00215808720364977,0.00208299015362052
"Homens",20,2017,0.00286337815651532,0.00284682447683821,0.00288851385534236,0.00287377991422719
"Homens",25,2017,0.00268704089406498,0.00267245743825278,0.00270537660783802,0.00262423261934667
"Homens",30,2017,0.00260349476040602,0.00259780739205843,0.00261538913409674,0.00263084755725137
"Homens",35,2017,0.00302421970545656,0.00301081563373742,0.00303343331285654,0.00301870070986003
"Homens",40,2017,0.00394379976045526,0.00393661118624174,0.00395213892969057,0.00383364674497096
"Homens",45,2017,0.00552144884119161,0.00550139994492242,0.00553684269178303,0.00529782126541753
"Homens",50,2017,0.00798097178929013,0.00793819279935429,0.00801263688663679,0.00765941016976272
"Homens",55,2017,0.0115011306457341,0.0114711892016741,0.0115355596576774,0.0110814293537621
"Homens",60,2017,0.0163728592250639,0.0162706757855753,0.0164806085490634,0.0164329561480826
"Homens",65,2017,0.0240845855940865,0.0239836074457728,0.0241718943870607,0.0237002180266519
"Homens",70,2017,0.0349959527054061,0.034849585645068,0.0352665667451321,0.0339966389886845
"Homens",75,2017,0.054098577546849,0.0539066354512843,0.0542909775996198,0.0530386482350519
"Homens",80,2017,0.0843817009887453,0.0837138941231901,0.0848966850727146,0.0837252295000329
"Homens",85,2017,0.143972517546039,0.140899749697592,0.146363726280055,0.134126472285394
"Homens",90,2017,0.206520148185286,0.204095872045819,0.207924108267894,0.215434512173449
"Homens",0,2018,0.0115421331683672,0.0109151367400498,0.0121164237331914,0.0135786263750232
"Homens",1,2018,0.00053340417886395,0.000526877173814653,0.000538038282649008,0.000548496236715638
"Homens",5,2018,0.000224306487767807,0.000219130138760085,0.000230256398102385,0.000248054140372009
"Homens",10,2018,0.000325049733116873,0.000317842990103512,0.000329505849045122,0.000347598773313543
"Homens",15,2018,0.00206210299956831,0.00201808132853879,0.00210728212781107,0.00191994087257499
"Homens",20,2018,0.00281888655354586,0.00279703483955577,0.00284391617850892,0.00274528373722183
"Homens",25,2018,0.00267461082821298,0.00265657060911503,0.00269636023783732,0.00251330676859386
"Homens",30,2018,0.00247995944053051,0.00247206364635842,0.00249393356194865,0.00254425755574667
"Homens",35,2018,0.00297148185471293,0.00295978079468297,0.00297953593405453,0.00292157786050983
"Homens",40,2018,0.00391598061265365,0.00390882022841185,0.00392427169595033,0.00371469870311863
"Homens",45,2018,0.00550308708070385,0.00548341680179943,0.00551894973517132,0.0051087793614081
"Homens",50,2018,0.00798040671206699,0.00793678638378812,0.00801055841381378,0.00748051327322415
"Homens",55,2018,0.0114805254598444,0.0114497278371981,0.0115143962529275,0.010786702996587
"Homens",60,2018,0.0163376852683921,0.0162329165539089,0.0164422164489968,0.016143986391298
"Homens",65,2018,0.024086331376899,0.0239671455644,0.0241741805153188,0.0233861321914028
"Homens",70,2018,0.0349681071753835,0.0348221084971143,0.0352557497628056,0.033387336665686
"Homens",75,2018,0.054081839152269,0.0538884751971088,0.0542542064065921,0.0522667739342522
"Homens",80,2018,0.0842465589323194,0.0835827333414584,0.0847669751263017,0.0828584909899789
"Homens",85,2018,0.140884874699225,0.13851245241456,0.146140754153418,0.132574546138651
"Homens",90,2018,0.202935330750334,0.201318681885199,0.203811891033423,0.216723711732269
"Homens",0,2019,0.0103699455773965,0.00984293912933953,0.010974115393572,0.0132675217298844
"Homens",1,2019,0.000528403263514079,0.00052200129577912,0.00053297680500291,0.000561001189870819
"Homens",5,2019,0.000229032971839985,0.000220780546203798,0.000237567673417989,0.000243222707605791
"Homens",10,2019,0.000324957460189226,0.000317750289354969,0.000329412911660265,0.000334704808808973
"Homens",15,2019,0.00202898298145104,0.00196628418746281,0.00209562432872005,0.00166243520131769
"Homens",20,2019,0.00286241733109163,0.00284403958555868,0.00288985641361423,0.00248868207339464
"Homens",25,2019,0.00266208775829137,0.00264273208184414,0.00268401349390418,0.00234412921090513
"Homens",30,2019,0.00245908719540238,0.00245153710493545,0.00247180583284431,0.00244345690282026
"Homens",35,2019,0.00294137702256833,0.00292838547621844,0.00294944724246905,0.00281326519263482
"Homens",40,2019,0.0039026674616643,0.00389553826347693,0.00391108819620986,0.00360208140826479
"Homens",45,2019,0.00549697195406148,0.00547600489016367,0.00551254034095604,0.00497435134113222
"Homens",50,2019,0.00798047503432644,0.00793597083573928,0.00801138359450212,0.00737330116016342
"Homens",55,2019,0.0114700975521523,0.0114393655645971,0.0115038068070557,0.0106650953251627
"Homens",60,2019,0.0163878215438785,0.0162864671127086,0.0165035905776818,0.0159239497138927
"Homens",65,2019,0.0240875385281596,0.0239846435145462,0.0241801928420524,0.0233002936618778
"Homens",70,2019,0.0349646607951288,0.0348192014081523,0.0352405886248902,0.0329968630644726
"Homens",75,2019,0.0540815272636755,0.0538897973503155,0.0542811444504388,0.0518617482735885
"Homens",80,2019,0.0841732302536675,0.0834954371382347,0.0847133151004938,0.0822478993861486
"Homens",85,2019,0.138706085775786,0.137956613453146,0.1394724480749,0.133128731071637
"Homens",90,2019,0.202113316895544,0.201403315783798,0.203388646774978,0.2182456976121
"Mulheres",0,2016,0.0110378431188336,0.0108207941472082,0.011230275250189,0.0112441653700822
"Mulheres",1,2016,0.00049152523171646,0.000488644870882835,0.000494905067255459,0.000482658039132429
"Mulheres",5,2016,0.000207040891662391,0.000205435244500029,0.000209098224635469,0.000202804625956757
"Mulheres",10,2016,0.000247565888338521,0.000246110696526515,0.000250362590332768,0.000244120631469099
"Mulheres",15,2016,0.000455600955761057,0.000449706880594373,0.000459328232179689,0.00046653646507089
"Mulheres",20,2016,0.000576416492848607,0.000571855148801137,0.000581915320703904,0.000560695295280403
"Mulheres",25,2016,0.000689318518229296,0.00068559844289813,0.000693034963424299,0.000670650802859736
"Mulheres",30,2016,0.000906853204027552,0.000902893945215412,0.00090855915866957,0.000903234177756624
"Mulheres",35,2016,0.00132159147350721,0.00131441581202362,0.00132516236709003,0.00129813036448878
"Mulheres",40,2016,0.00187016107115291,0.00185661734217798,0.00188100028320025,0.0018801837204144
"Mulheres",45,2016,0.00276658160968923,0.00276059015676431,0.00277177753873979,0.00276913102869272
"Mulheres",50,2016,0.0041666618906703,0.00414427009296809,0.00417720232801862,0.00410540216228509
"Mulheres",55,2016,0.00612437937629155,0.00609466693898299,0.00615468828425734,0.00613897417303654
"Mulheres",60,2016,0.00924013859270356,0.00919716504436006,0.00930804063615921,0.00934098078133144
"Mulheres",65,2016,0.0144667288894353,0.0143925291085016,0.0145048493368566,0.0143617906818095
"Mulheres",70,2016,0.0210341177501897,0.0208668469816389,0.0213888439845537,0.0209030466156008
"Mulheres",75,2016,0.0365541795908779,0.0363833157555142,0.0366396014680492,0.0364720048033259
"Mulheres",80,2016,0.0637806764129615,0.0630231836387557,0.0641608077095626,0.0633300542074554
"Mulheres",85,2016,0.111781992482617,0.111413381185175,0.112497821251844,0.111580109134992
"Mulheres",90,2016,0.187193271050404,0.186104558204259,0.188446776881434,0.190299559143387
"Mulheres",0,2017,0.0102084486705238,0.0098561426257494,0.0105024229539882,0.0118457403996224
"Mulheres",1,2017,0.000484704695985649,0.000481760452050399,0.000488144945043105,0.000490680211321701
"Mulheres",5,2017,0.000205049707417929,0.000203210927341481,0.000207310205024481,0.000196982846615696
"Mulheres",10,2017,0.000246186976574585,0.00024456008485704,0.00024909989374048,0.000244127193706332
"Mulheres",15,2017,0.000430463317961282,0.000423760811943569,0.000439995550955057,0.000455357438602881
"Mulheres",20,2017,0.000582906855327431,0.000573312088960958,0.000595853084865949,0.000557609350752891
"Mulheres",25,2017,0.000690428831562872,0.000686632162709767,0.000694428620878801,0.000656820426420847
"Mulheres",30,2017,0.000895170417360733,0.000891234642465189,0.000896915894085934,0.000885300082678025
"Mulheres",35,2017,0.00131803521199204,0.00131035316667424,0.00132286739362971,0.00126506929479191
"Mulheres",40,2017,0.00185310200361824,0.00183944906382559,0.00186431481097438,0.00184222125357385
"Mulheres",45,2017,0.00273584774332906,0.00272965459636541,0.0027413501339296,0.00272302739757205
"Mulheres",50,2017,0.00416793303632844,0.00414546220670417,0.00417917338676698,0.00402321274511456
"Mulheres",55,2017,0.0060405569152007,0.00600970029509906,0.00607205515726912,0.00599354483113515
"Mulheres",60,2017,0.00914308530124907,0.00909561241033386,0.00921099469716055,0.00922338322135395
"Mulheres",65,2017,0.0144395123256388,0.0143655632916406,0.0144795317606431,0.0141235800508043
"Mulheres",70,2017,0.0209333477490788,0.0206523290487862,0.0212823124428363,0.0205736387689359
"Mulheres",75,2017,0.0364152376262898,0.036238941594949,0.0365096552300351,0.035936673507818
"Mulheres",80,2017,0.0636871483322978,0.062921971403592,0.0641007327556721,0.0625697982042192
"Mulheres",85,2017,0.10966083419516,0.10905054875269,0.110466706270703,0.109264525517984
"Mulheres",90,2017,0.182472817106368,0.180178321046361,0.188090941654828,0.188929447183116
"Mulheres",0,2018,0.00907100478499007,0.00865922691381203,0.00943354847744603,0.0115660615701648
"Mulheres",1,2018,0.000482730260194899,0.000479805207366925,0.000486175353443647,0.00047500172266825
"Mulheres",5,2018,0.000204438059635676,0.000202606015749376,0.000206634045079009,0.000195505270313915
"Mulheres",10,2018,0.000245568636312019,0.000243666294388151,0.000248711063708544,0.000239960725398453
"Mulheres",15,2018,0.000425075217271048,0.000416946240478455,0.000430770461325027,0.000446617361625855
"Mulheres",20,2018,0.000580636927329347,0.000570391623359989,0.000599849103363744,0.000556124308511958
"Mulheres",25,2018,0.000691451599716115,0.00068717973499264,0.000696008910883883,0.000644719598209975
"Mulheres",30,2018,0.000882602756906694,0.000878245537188834,0.000885121494273445,0.000868724351469502
"Mulheres",35,2018,0.00131643162287422,0.00130878304464564,0.00132120946787167,0.00123483820321334
"Mulheres",40,2018,0.00184670888380877,0.0018330805987451,0.00185781831470547,0.00179901836688201
"Mulheres",45,2018,0.00271386498158228,0.0027077119001144,0.00271941978958513,0.00265208163112524
"Mulheres",50,2018,0.00416910659869852,0.00414638022486384,0.00418081622340401,0.00392767109644891
"Mulheres",55,2018,0.00597257881897473,0.00594195762244343,0.00600479681391037,0.00586148485455785
"Mulheres",60,2018,0.00912073899068465,0.00907394708764317,0.00919203830770406,0.00910904821087955
"Mulheres",65,2018,0.0144283171751734,0.0143539350782166,0.0144696988733225,0.0139593239896324
"Mulheres",70,2018,0.0208679188295659,0.0206606630936225,0.0212221194834419,0.0202665618718869
"Mulheres",75,2018,0.0363165333414817,0.0361419563589091,0.0364113286871932,0.0354036264134805
"Mulheres",80,2018,0.063657732116807,0.0628832858863563,0.0640748129307904,0.06206141626521
"Mulheres",85,2018,0.108082044689155,0.107590588257245,0.108860636786023,0.108082008616847
"Mulheres",90,2018,0.185145604099975,0.184130203448564,0.189124816219064,0.189484833941721
"Mulheres",0,2019,0.00779382106594847,0.00744707357427203,0.00816183296247737,0.0111103224066213
"Mulheres",1,2019,0.000481070054102939,0.00047776730119362,0.00048477653141694,0.000453608731871651
"Mulheres",5,2019,0.000204189860452256,0.000202327960181405,0.000206396519767752,0.000199794835854554
"Mulheres",10,2019,0.000246202746793153,0.000243950680801679,0.000250204781184645,0.000235980942429496
"Mulheres",15,2019,0.000427780065111168,0.000411680811776639,0.000457931209237267,0.00043494563935497
"Mulheres",20,2019,0.000572701142404014,0.000565429967508421,0.000593481578745264,0.000563196357972924
"Mulheres",25,2019,0.000691896751246109,0.000687655758840188,0.000696759556480006,0.000649037758306511
"Mulheres",30,2019,0.000875335079012809,0.000871031008349082,0.000877766524355796,0.000866968182597344
"Mulheres",35,2019,0.00131573850692201,0.00130837549988785,0.00132070579192083,0.00122439416012776
"Mulheres",40,2019,0.0018291548419893,0.00181512139981629,0.00184001210449657,0.00179304912418174
"Mulheres",45,2019,0.00269099809036601,0.00268398168873913,0.00269712100398959,0.00262000457348761
"Mulheres",50,2019,0.00416945065032017,0.0041466814235737,0.00418115333508064,0.00387039092366506
"Mulheres",55,2019,0.00590758117751135,0.00587792961905546,0.00594250037520699,0.0058013197946986
"Mulheres",60,2019,0.00904905571306936,0.00899042447819031,0.00913475856499254,0.00902671271826711
"Mulheres",65,2019,0.0144225938014149,0.0143489461004724,0.0144642860209073,0.0139665044856012
"Mulheres",70,2019,0.0208211287366234,0.0206039666582461,0.0211930581353653,0.0200358084091665
"Mulheres",75,2019,0.0361994574170295,0.0360324795394828,0.0363068171681565,0.0350597318216265
"Mulheres",80,2019,0.0636430575562941,0.062876876108056,0.0640691938047453,0.0618696550980123
"Mulheres",85,2019,0.107522277063334,0.107106068026974,0.108240340767098,0.108013218777689
"Mulheres",90,2019,0.187311585293419,0.181544865678194,0.189549232339563,0.189993298255459
